date ,start_time,stop_time,frag_ID,sample_ID,FileID_csv,light_dark,run_block,blank ,chamber_channel,temp_c_level,temp_c_value,notes
8/3/25,7:18,7:38,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,2,26,
8/3/25,7:18,7:38,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,2,26,
8/3/25,7:18,7:38,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,2,26,
8/3/25,7:18,7:38,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,2,26,
8/3/25,7:40,7:59,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,2,26,
8/3/25,7:40,7:59,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,2,26,
8/3/25,7:40,7:59,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,2,26,
8/3/25,7:40,7:59,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,2,26,
8/3/25,7:40,7:59,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,2,26,
8/3/25,7:40,7:59,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,2,26,
8/3/25,7:40,7:59,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,2,26,
8/3/25,7:40,7:59,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,2,26,
8/3/25,7:40,7:59,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,2,26,
8/3/25,7:40,7:59,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,2,26,
8/3/25,7:40,7:59,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,2,26,
8/3/25,7:40,7:59,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,2,26,
8/3/25,8:28,8:48,E03,E03_TPC,E03_TPC_O2.csv,LIGHT,RUN3,0,1,3,27,
8/3/25,8:28,8:48,I03,I03_TPC,I03_TPC_O2.csv,LIGHT,RUN3,0,2,3,27,
8/3/25,8:28,8:48,A03,A03_TPC,A03_TPC_O2.csv,LIGHT,RUN3,0,3,3,27,
8/3/25,8:28,8:48,H04,H04_TPC,H04_TPC_O2.csv,LIGHT,RUN3,0,4,3,27,
8/3/25,8:28,8:48,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,LIGHT,RUN3,1,5,3,27,
8/3/25,8:28,8:48,F03,F03_TPC,F03_TPC_O2.csv,LIGHT,RUN3,0,6,3,27,
8/3/25,8:28,8:48,J03,J03_TPC,J03_TPC_O2.csv,LIGHT,RUN3,0,7,3,27,
8/3/25,8:28,8:48,B03,B03_TPC,B03_TPC_O2.csv,LIGHT,RUN3,0,8,3,27,
8/3/25,8:28,8:48,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,3,27,
8/3/25,8:28,8:48,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,3,27,
8/3/25,8:28,8:48,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,3,27,
8/3/25,8:28,8:48,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,3,27,
8/3/25,8:52,9:11,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,3,27,
8/3/25,8:52,9:11,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,3,27,
8/3/25,8:52,9:11,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,3,27,
8/3/25,8:52,9:11,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,3,27,
8/3/25,8:52,9:11,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,3,27,
8/3/25,8:52,9:11,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,3,27,
8/3/25,8:52,9:11,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,3,27,
8/3/25,8:52,9:11,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,3,27,
8/3/25,8:52,9:11,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,3,27,
8/3/25,8:52,9:11,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,3,27,
8/3/25,8:52,9:11,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,3,27,
8/3/25,8:52,9:11,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,3,27,
8/3/25,9:27,9:48,E03,E03_TPC,E03_TPC_O2.csv,LIGHT,RUN3,0,1,4,28,
8/3/25,9:27,9:48,I03,I03_TPC,I03_TPC_O2.csv,LIGHT,RUN3,0,2,4,28,
8/3/25,9:27,9:48,A03,A03_TPC,A03_TPC_O2.csv,LIGHT,RUN3,0,3,4,28,
8/3/25,9:27,9:48,H04,H04_TPC,H04_TPC_O2.csv,LIGHT,RUN3,0,4,4,28,
8/3/25,9:27,9:48,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,LIGHT,RUN3,1,5,4,28,
8/3/25,9:27,9:48,F03,F03_TPC,F03_TPC_O2.csv,LIGHT,RUN3,0,6,4,28,
8/3/25,9:27,9:48,J03,J03_TPC,J03_TPC_O2.csv,LIGHT,RUN3,0,7,4,28,
8/3/25,9:27,9:48,B03,B03_TPC,B03_TPC_O2.csv,LIGHT,RUN3,0,8,4,28,
8/3/25,9:27,9:48,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,4,28,
8/3/25,9:27,9:48,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,4,28,
8/3/25,9:27,9:48,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,4,28,
8/3/25,9:27,9:48,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,4,28,
8/3/25,9:50,10:10,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,4,28,
8/3/25,9:50,10:10,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,4,28,
8/3/25,9:50,10:10,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,4,28,
8/3/25,9:50,10:10,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,4,28,
8/3/25,9:50,10:10,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,4,28,
8/3/25,9:50,10:10,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,4,28,
8/3/25,9:50,10:10,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,4,28,
8/3/25,9:50,10:10,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,4,28,
8/3/25,9:50,10:10,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,4,28,
8/3/25,9:50,10:10,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,4,28,
8/3/25,9:50,10:10,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,4,28,
8/3/25,9:50,10:10,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,4,28,
8/3/25,10:25,10:45,E03,E03_TPC,E03_TPC_O2.csv,LIGHT,RUN3,0,1,5,29,
8/3/25,10:25,10:45,I03,I03_TPC,I03_TPC_O2.csv,LIGHT,RUN3,0,2,5,29,
8/3/25,10:25,10:45,A03,A03_TPC,A03_TPC_O2.csv,LIGHT,RUN3,0,3,5,29,
8/3/25,10:25,10:45,H04,H04_TPC,H04_TPC_O2.csv,LIGHT,RUN3,0,4,5,29,
8/3/25,10:25,10:45,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,LIGHT,RUN3,1,5,5,29,
8/3/25,10:25,10:45,F03,F03_TPC,F03_TPC_O2.csv,LIGHT,RUN3,0,6,5,29,
8/3/25,10:25,10:45,J03,J03_TPC,J03_TPC_O2.csv,LIGHT,RUN3,0,7,5,29,
8/3/25,10:25,10:45,B03,B03_TPC,B03_TPC_O2.csv,LIGHT,RUN3,0,8,5,29,
8/3/25,10:25,10:45,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,5,29,
8/3/25,10:25,10:45,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,5,29,
8/3/25,10:25,10:45,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,5,29,
8/3/25,10:25,10:45,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,5,29,
8/3/25,10:47,11:06,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,5,29,
8/3/25,10:47,11:06,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,5,29,
8/3/25,10:47,11:06,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,5,29,
8/3/25,10:47,11:06,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,5,29,
8/3/25,10:47,11:06,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,5,29,
8/3/25,10:47,11:06,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,5,29,
8/3/25,10:47,11:06,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,5,29,
8/3/25,10:47,11:06,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,5,29,
8/3/25,10:47,11:06,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,5,29,
8/3/25,10:47,11:06,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,5,29,
8/3/25,10:47,11:06,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,5,29,
8/3/25,10:47,11:06,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,5,29,
8/3/25,11:21,11:41,E03,E03_TPC,E03_TPC_O2.csv,LIGHT,RUN3,0,1,6,30,
8/3/25,11:21,11:41,I03,I03_TPC,I03_TPC_O2.csv,LIGHT,RUN3,0,2,6,30,
8/3/25,11:21,11:41,A03,A03_TPC,A03_TPC_O2.csv,LIGHT,RUN3,0,3,6,30,
8/3/25,11:21,11:41,H04,H04_TPC,H04_TPC_O2.csv,LIGHT,RUN3,0,4,6,30,
8/3/25,11:21,11:41,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,LIGHT,RUN3,1,5,6,30,
8/3/25,11:21,11:41,F03,F03_TPC,F03_TPC_O2.csv,LIGHT,RUN3,0,6,6,30,
8/3/25,11:21,11:41,J03,J03_TPC,J03_TPC_O2.csv,LIGHT,RUN3,0,7,6,30,
8/3/25,11:21,11:41,B03,B03_TPC,B03_TPC_O2.csv,LIGHT,RUN3,0,8,6,30,
8/3/25,11:21,11:41,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,6,30,
8/3/25,11:21,11:41,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,6,30,
8/3/25,11:21,11:41,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,6,30,
8/3/25,11:21,11:41,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,6,30,
8/3/25,11:43,12:03,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,6,30,
8/3/25,11:43,12:03,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,6,30,
8/3/25,11:43,12:03,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,6,30,
8/3/25,11:43,12:03,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,6,30,
8/3/25,11:43,12:03,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,6,30,
8/3/25,11:43,12:03,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,6,30,
8/3/25,11:43,12:03,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,6,30,
8/3/25,11:43,12:03,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,6,30,
8/3/25,11:43,12:03,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,6,30,
8/3/25,11:43,12:03,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,6,30,
8/3/25,11:43,12:03,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,6,30,
8/3/25,11:43,12:03,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,6,30,
8/3/25,12:21,12:41,E03,E03_TPC,E03_TPC_O2.csv,LIGHT,RUN3,0,1,7,31,
8/3/25,12:21,12:41,I03,I03_TPC,I03_TPC_O2.csv,LIGHT,RUN3,0,2,7,31,
8/3/25,12:21,12:41,A03,A03_TPC,A03_TPC_O2.csv,LIGHT,RUN3,0,3,7,31,
8/3/25,12:21,12:41,H04,H04_TPC,H04_TPC_O2.csv,LIGHT,RUN3,0,4,7,31,
8/3/25,12:21,12:41,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,LIGHT,RUN3,1,5,7,31,
8/3/25,12:21,12:41,F03,F03_TPC,F03_TPC_O2.csv,LIGHT,RUN3,0,6,7,31,
8/3/25,12:21,12:41,J03,J03_TPC,J03_TPC_O2.csv,LIGHT,RUN3,0,7,7,31,
8/3/25,12:21,12:41,B03,B03_TPC,B03_TPC_O2.csv,LIGHT,RUN3,0,8,7,31,
8/3/25,12:21,12:41,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,7,31,
8/3/25,12:21,12:41,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,7,31,
8/3/25,12:21,12:41,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,7,31,
8/3/25,12:21,12:41,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,7,31,
8/3/25,12:43,13:02,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,7,31,
8/3/25,12:43,13:02,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,7,31,
8/3/25,12:43,13:02,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,7,31,
8/3/25,12:43,13:02,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,7,31,
8/3/25,12:43,13:02,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,7,31,
8/3/25,12:43,13:02,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,7,31,
8/3/25,12:43,13:02,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,7,31,
8/3/25,12:43,13:02,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,7,31,
8/3/25,12:43,13:02,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,7,31,
8/3/25,12:43,13:02,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,7,31,
8/3/25,12:43,13:02,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,7,31,
8/3/25,12:43,13:02,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,7,31,
8/3/25,13:19,13:39,E03,E03_TPC,E03_TPC_O2.csv,LIGHT,RUN3,0,1,8,32,
8/3/25,13:19,13:39,I03,I03_TPC,I03_TPC_O2.csv,LIGHT,RUN3,0,2,8,32,
8/3/25,13:19,13:39,A03,A03_TPC,A03_TPC_O2.csv,LIGHT,RUN3,0,3,8,32,
8/3/25,13:19,13:39,H04,H04_TPC,H04_TPC_O2.csv,LIGHT,RUN3,0,4,8,32,
8/3/25,13:19,13:39,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,LIGHT,RUN3,1,5,8,32,
8/3/25,13:19,13:39,F03,F03_TPC,F03_TPC_O2.csv,LIGHT,RUN3,0,6,8,32,
8/3/25,13:19,13:39,J03,J03_TPC,J03_TPC_O2.csv,LIGHT,RUN3,0,7,8,32,
8/3/25,13:19,13:39,B03,B03_TPC,B03_TPC_O2.csv,LIGHT,RUN3,0,8,8,32,
8/3/25,13:19,13:39,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,8,32,
8/3/25,13:19,13:39,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,8,32,
8/3/25,13:19,13:39,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,8,32,
8/3/25,13:19,13:39,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,8,32,
8/3/25,13:41,14:01,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,8,32,
8/3/25,13:41,14:01,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,8,32,
8/3/25,13:41,14:01,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,8,32,
8/3/25,13:41,14:01,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,8,32,
8/3/25,13:41,14:01,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,8,32,
8/3/25,13:41,14:01,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,8,32,
8/3/25,13:41,14:01,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,8,32,
8/3/25,13:41,14:01,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,8,32,
8/3/25,13:41,14:01,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,8,32,
8/3/25,13:41,14:01,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,8,32,
8/3/25,13:41,14:01,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,8,32,
8/3/25,13:41,14:01,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,8,32,
8/3/25,14:25,14:50,E03,E03_TPC,E03_TPC_O2.csv,LIGHT,RUN3,0,1,9,34,
8/3/25,14:25,14:50,I03,I03_TPC,I03_TPC_O2.csv,LIGHT,RUN3,0,2,9,34,
8/3/25,14:25,14:50,A03,A03_TPC,A03_TPC_O2.csv,LIGHT,RUN3,0,3,9,34,
8/3/25,14:25,14:50,H04,H04_TPC,H04_TPC_O2.csv,LIGHT,RUN3,0,4,9,34,
8/3/25,14:25,14:50,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,LIGHT,RUN3,1,5,9,34,
8/3/25,14:25,14:50,F03,F03_TPC,F03_TPC_O2.csv,LIGHT,RUN3,0,6,9,34,
8/3/25,14:25,14:50,J03,J03_TPC,J03_TPC_O2.csv,LIGHT,RUN3,0,7,9,34,
8/3/25,14:25,14:50,B03,B03_TPC,B03_TPC_O2.csv,LIGHT,RUN3,0,8,9,34,
8/3/25,14:25,14:50,C03,C03_TPC,C03_TPC_O2.csv,LIGHT,RUN3,0,9,9,34,
8/3/25,14:25,14:50,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,LIGHT,RUN3,1,10,9,34,
8/3/25,14:25,14:50,G05,G05_TPC,G05_TPC_O2.csv,LIGHT,RUN3,0,11,9,34,
8/3/25,14:25,14:50,D03,D03_TPC,D03_TPC_O2.csv,LIGHT,RUN3,0,12,9,34,
8/3/25,14:52,15:12,E03,E03_TPC,E03_TPC_O2.csv,DARK,RUN3,0,1,9,34,
8/3/25,14:52,15:12,I03,I03_TPC,I03_TPC_O2.csv,DARK,RUN3,0,2,9,34,
8/3/25,14:52,15:12,A03,A03_TPC,A03_TPC_O2.csv,DARK,RUN3,0,3,9,34,
8/3/25,14:52,15:12,H04,H04_TPC,H04_TPC_O2.csv,DARK,RUN3,0,4,9,34,
8/3/25,14:52,15:12,BLANK2_Run3,BLANK2_Run3_TPC,BLANK2_Run3_TPC_O2.csv,DARK,RUN3,1,5,9,34,
8/3/25,14:52,15:12,F03,F03_TPC,F03_TPC_O2.csv,DARK,RUN3,0,6,9,34,
8/3/25,14:52,15:12,J03,J03_TPC,J03_TPC_O2.csv,DARK,RUN3,0,7,9,34,
8/3/25,14:52,15:12,B03,B03_TPC,B03_TPC_O2.csv,DARK,RUN3,0,8,9,34,
8/3/25,14:52,15:12,C03,C03_TPC,C03_TPC_O2.csv,DARK,RUN3,0,9,9,34,
8/3/25,14:52,15:12,BLANK1_Run3,BLANK1_Run3_TPC,BLANK1_Run3_TPC_O2.csv,DARK,RUN3,1,10,9,34,
8/3/25,14:52,15:12,G05,G05_TPC,G05_TPC_O2.csv,DARK,RUN3,0,11,9,34,
8/3/25,14:52,15:12,D03,D03_TPC,D03_TPC_O2.csv,DARK,RUN3,0,12,9,34,
8/8/25,8:15,8:34,I06,I06_TPC,I06_TPC_O2.csv,LIGHT,RUN4,0,1,1,24.5,
8/8/25,8:15,8:34,BLANK2_Run4,BLANK2_Run4_TPC,BLANK2_Run4_TPC_O2.csv,LIGHT,RUN4,1,2,1,24.5,
8/8/25,8:15,8:34,J06,J06_TPC,J06_TPC_O2.csv,LIGHT,RUN4,0,3,1,24.5,
8/8/25,8:15,8:34,A06,A06_TPC,A06_TPC_O2.csv,LIGHT,RUN4,0,4,1,24.5,
8/8/25,8:15,8:34,H06,H06_TPC,H06_TPC_O2.csv,LIGHT,RUN4,0,5,1,24.5,
8/8/25,8:15,8:34,BLANK1_Run4,BLANK1_Run4_TPC,BLANK1_Run4_TPC_O2.csv,LIGHT,RUN4,1,6,1,24.5,
8/8/25,8:15,8:34,C06,C06_TPC,C06_TPC_O2.csv,LIGHT,RUN4,0,7,1,24.5,
8/8/25,8:15,8:34,G06,G06_TPC,G06_TPC_O2.csv,LIGHT,RUN4,0,8,1,24.5,
8/8/25,8:15,8:34,E06,E06_TPC,E06_TPC_O2.csv,LIGHT,RUN4,0,9,1,24.5,some Poc tissue loss near base. Continued to lose tissue slowly throughout day
8/8/25,8:15,8:34,D06,D06_TPC,D06_TPC_O2.csv,LIGHT,RUN4,0,10,1,24.5,
8/8/25,8:15,8:34,F06,F06_TPC,F06_TPC_O2.csv,LIGHT,RUN4,0,11,1,24.5,
8/8/25,8:15,8:34,B06,B06_TPC,B06_TPC_O2.csv,LIGHT,RUN4,0,12,1,24.5,
8/8/25,8:35,8:54,I06,I06_TPC,I06_TPC_O2.csv,DARK,RUN4,0,1,1,24.5,
8/8/25,8:35,8:54,BLANK2_Run4,BLANK2_Run4_TPC,BLANK2_Run4_TPC_O2.csv,DARK,RUN4,1,2,1,24.5,
8/8/25,8:35,8:54,J06,J06_TPC,J06_TPC_O2.csv,DARK,RUN4,0,3,1,24.5,
8/8/25,8:35,8:54,A06,A06_TPC,A06_TPC_O2.csv,DARK,RUN4,0,4,1,24.5,
8/8/25,8:35,8:54,H06,H06_TPC,H06_TPC_O2.csv,DARK,RUN4,0,5,1,24.5,
8/8/25,8:35,8:54,BLANK1_Run4,BLANK1_Run4_TPC,BLANK1_Run4_TPC_O2.csv,DARK,RUN4,1,6,1,24.5,
8/8/25,8:35,8:54,C06,C06_TPC,C06_TPC_O2.csv,DARK,RUN4,0,7,1,24.5,
8/8/25,8:35,8:54,G06,G06_TPC,G06_TPC_O2.csv,DARK,RUN4,0,8,1,24.5,
8/8/25,8:35,8:54,E06,E06_TPC,E06_TPC_O2.csv,DARK,RUN4,0,9,1,24.5,
8/8/25,8:35,8:54,D06,D06_TPC,D06_TPC_O2.csv,DARK,RUN4,0,10,1,24.5,
8/8/25,8:35,8:54,F06,F06_TPC,F06_TPC_O2.csv,DARK,RUN4,0,11,1,24.5,
8/8/25,8:35,8:54,B06,B06_TPC,B06_TPC_O2.csv,DARK,RUN4,0,12,1,24.5,
8/8/25,9:13,9:32,I06,I06_TPC,I06_TPC_O2.csv,LIGHT,RUN4,0,1,2,26,
8/8/25,9:13,9:32,BLANK2_Run4,BLANK2_Run4_TPC,BLANK2_Run4_TPC_O2.csv,LIGHT,RUN4,1,2,2,26,
8/8/25,9:13,9:32,J06,J06_TPC,J06_TPC_O2.csv,LIGHT,RUN4,0,3,2,26,
8/8/25,9:13,9:32,A06,A06_TPC,A06_TPC_O2.csv,LIGHT,RUN4,0,4,2,26,
8/8/25,9:13,9:32,H06,H06_TPC,H06_TPC_O2.csv,LIGHT,RUN4,0,5,2,26,
8/8/25,9:13,9:32,BLANK1_Run4,BLANK1_Run4_TPC,BLANK1_Run4_TPC_O2.csv,LIGHT,RUN4,1,6,2,26,
8/8/25,9:13,9:32,C06,C06_TPC,C06_TPC_O2.csv,LIGHT,RUN4,0,7,2,26,
8/8/25,9:13,9:32,G06,G06_TPC,G06_TPC_O2.csv,LIGHT,RUN4,0,8,2,26,flicked at 9:15
8/8/25,9:13,9:32,E06,E06_TPC,E06_TPC_O2.csv,LIGHT,RUN4,0,9,2,26,
8/8/25,9:13,9:32,D06,D06_TPC,D06_TPC_O2.csv,LIGHT,RUN4,0,10,2,26,
8/8/25,9:13,9:32,F06,F06_TPC,F06_TPC_O2.csv,LIGHT,RUN4,0,11,2,26,
8/8/25,9:13,9:32,B06,B06_TPC,B06_TPC_O2.csv,LIGHT,RUN4,0,12,2,26,
8/8/25,9:34,9:53,I06,I06_TPC,I06_TPC_O2.csv,DARK,RUN4,0,1,2,26,
8/8/25,9:34,9:53,BLANK2_Run4,BLANK2_Run4_TPC,BLANK2_Run4_TPC_O2.csv,DARK,RUN4,1,2,2,26,
8/8/25,9:34,9:53,J06,J06_TPC,J06_TPC_O2.csv,DARK,RUN4,0,3,2,26,
8/8/25,9:34,9:53,A06,A06_TPC,A06_TPC_O2.csv,DARK,RUN4,0,4,2,26,
8/8/25,9:34,9:53,H06,H06_TPC,H06_TPC_O2.csv,DARK,RUN4,0,5,2,26,
8/8/25,9:34,9:53,BLANK1_Run4,BLANK1_Run4_TPC,BLANK1_Run4_TPC_O2.csv,DARK,RUN4,1,6,2,26,
8/8/25,9:34,9:53,C06,C06_TPC,C06_TPC_O2.csv,DARK,RUN4,0,7,2,26,
8/8/25,9:34,9:53,G06,G06_TPC,G06_TPC_O2.csv,DARK,RUN4,0,8,2,26,
8/8/25,9:34,9:53,E06,E06_TPC,E06_TPC_O2.csv,DARK,RUN4,0,9,2,26,
8/8/25,9:34,9:53,D06,D06_TPC,D06_TPC_O2.csv,DARK,RUN4,0,10,2,26,
8/8/25,9:34,9:53,F06,F06_TPC,F06_TPC_O2.csv,DARK,RUN4,0,11,2,26,
8/8/25,9:34,9:53,B06,B06_TPC,B06_TPC_O2.csv,DARK,RUN4,0,12,2,26,
